YEAR,UNITID,CIPCODE,MAJORNUM,AWLEVEL,CTOTALT,CTOTALM,CTOTALW,CAIANT,CAIANM,CAIANW,CASIAT,CASIAM,CASIAW,CBKAAT,CBKAAM,CBKAAW,CHISPT,CHISPM,CHISPW,CNHPIT,CNHPIM,CNHPIW,CWHITT,CWHITM,CWHITW,C2MORT,C2MORM,C2MORW,CUNKNT,CUNKNM,CUNKNW,CNRALT,CNRALM,CNRALW  
2020,194824,Environmental Science,1,Bachelor's degree,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
2020,194824,Architecture,1,Bachelor's degree,42,19,23,0,0,0,3,2,1,2,0,2,7,2,5,0,0,0,18,8,10,2,1,1,1,0,1,9,6,3
2020,194824,Architecture,1,Master's degree,12,7,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,5,3,1,1,0,0,0,0,2,1,1
2020,194824,Architectural and Building Sciences/Technology,1,Bachelor's degree,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2020,194824,Architectural and Building Sciences/Technology,1,Master's degree,13,6,7,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,7,3,4,1,0,1,1,1,0,2,0,2
2020,194824,"Architecture and Related Services, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Architecture and Related Services, Other",1,Master's degree,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,4,2,2
2020,194824,"Communication, General",1,Bachelor's degree,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2020,194824,Speech Communication and Rhetoric,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Speech Communication and Rhetoric,1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,194824,Digital Communication and Media/Multimedia,1,Bachelor's degree,7,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,1,1,0
2020,194824,Technical and Scientific Communication,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Computer and Information Sciences, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Computer and Information Sciences, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Information Technology,1,Bachelor's degree,24,20,4,0,0,0,1,1,0,0,0,0,5,3,2,0,0,0,11,10,1,3,2,1,0,0,0,4,4,0
2020,194824,Information Technology,1,Master's degree,25,15,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,3,2,0,0,0,1,1,0,18,11,7
2020,194824,Computer Science,1,Bachelor's degree,255,210,45,0,0,0,41,31,10,7,5,2,19,12,7,0,0,0,118,106,12,22,17,5,5,5,0,43,34,9
2020,194824,Computer Science,1,Master's degree,26,23,3,0,0,0,6,4,2,1,1,0,2,2,0,0,0,0,11,11,0,0,0,0,0,0,0,6,5,1
2020,194824,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",1,Bachelor's degree,101,83,18,0,0,0,9,7,2,3,3,0,15,11,4,0,0,0,65,54,11,4,4,0,0,0,0,5,4,1
2020,194824,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",1,Master's degree,11,8,3,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,6,3,3,0,0,0,1,1,0,1,1,0
2020,194824,Bioengineering and Biomedical Engineering,1,Bachelor's degree,102,48,54,0,0,0,20,10,10,1,1,0,10,8,2,1,0,1,56,21,35,9,4,5,0,0,0,5,4,1
2020,194824,Bioengineering and Biomedical Engineering,1,Master's degree,14,4,10,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,9,3,6,0,0,0,0,0,0,1,0,1
2020,194824,Chemical Engineering,1,Bachelor's degree,109,56,53,0,0,0,17,7,10,5,4,1,12,6,6,0,0,0,59,31,28,9,4,5,0,0,0,7,4,3
2020,194824,Chemical Engineering,1,Master's degree,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
2020,194824,"Civil Engineering, General",1,Bachelor's degree,70,45,25,0,0,0,3,1,2,4,3,1,7,5,2,0,0,0,47,30,17,3,2,1,2,2,0,4,2,2
2020,194824,"Civil Engineering, General",1,Master's degree,14,7,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,7,6,0,0,0,0,0,0,0,0,0
2020,194824,Transportation and Highway Engineering,1,Master's degree,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,194824,Electrical and Electronics Engineering,1,Bachelor's degree,91,68,23,0,0,0,10,6,4,3,3,0,8,7,1,0,0,0,37,27,10,7,5,2,2,1,1,24,19,5
2020,194824,Electrical and Electronics Engineering,1,Master's degree,17,15,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,10,10,0
2020,194824,Engineering Physics/Applied Physics,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Engineering Physics/Applied Physics,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Engineering Science,1,Bachelor's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020,194824,Engineering Science,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Environmental/Environmental Health Engineering,1,Bachelor's degree,14,5,9,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0
2020,194824,Environmental/Environmental Health Engineering,1,Master's degree,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020,194824,Materials Engineering,1,Bachelor's degree,26,15,11,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,11,8,3,4,2,2,0,0,0,7,5,2
2020,194824,Materials Engineering,1,Master's degree,9,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,4,2,2,0,0,0,1,0,1
2020,194824,Mechanical Engineering,1,Bachelor's degree,233,175,58,0,0,0,19,14,5,7,6,1,31,26,5,0,0,0,137,98,39,11,8,3,6,3,3,22,20,2
2020,194824,Mechanical Engineering,1,Master's degree,33,22,11,0,0,0,4,2,2,2,2,0,2,2,0,0,0,0,17,11,6,3,2,1,0,0,0,5,3,2
2020,194824,Nuclear Engineering,1,Bachelor's degree,30,23,7,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,21,15,6,3,3,0,0,0,0,3,2,1
2020,194824,Nuclear Engineering,1,Master's degree,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
2020,194824,Systems Engineering,1,Master's degree,6,3,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
2020,194824,Industrial Engineering,1,Bachelor's degree,54,31,23,0,0,0,6,3,3,3,3,0,9,4,5,0,0,0,28,17,11,2,1,1,1,0,1,5,3,2
2020,194824,Industrial Engineering,1,Master's degree,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0
2020,194824,Operations Research,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Computer/Computer Systems Technology/Technician,1,Bachelor's degree,74,61,13,0,0,0,10,9,1,0,0,0,5,5,0,0,0,0,44,35,9,3,3,0,0,0,0,12,9,3
2020,194824,Computer/Computer Systems Technology/Technician,1,Master's degree,6,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,3,0
2020,194824,Pre-Law Studies,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Biology/Biological Sciences, General",1,Bachelor's degree,20,6,14,0,0,0,1,0,1,2,1,1,1,0,1,0,0,0,14,4,10,1,1,0,1,0,1,0,0,0
2020,194824,"Biology/Biological Sciences, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Biochemistry and Molecular Biology,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Biochemistry and Molecular Biology,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Biochemistry, Biophysics and Molecular Biology, Other",1,Bachelor's degree,18,7,11,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,11,3,8,1,0,1,0,0,0,3,2,1
2020,194824,"Biochemistry, Biophysics and Molecular Biology, Other",1,Master's degree,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Bioinformatics,1,Bachelor's degree,7,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,1,2,1,1,0,0,0,0,0,0
2020,194824,"Biological and Biomedical Sciences, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Mathematics, General",1,Bachelor's degree,66,44,22,0,0,0,6,6,0,1,1,0,1,0,1,0,0,0,25,16,9,1,1,0,0,0,0,32,20,12
2020,194824,"Mathematics, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Applied Mathematics, General",1,Master's degree,14,12,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,6,1,0,0,0,0,0,0,6,5,1
2020,194824,Financial Mathematics,1,Master's degree,65,38,27,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,59,35,24
2020,194824,"Multi-/Interdisciplinary Studies, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Multi-/Interdisciplinary Studies, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Science, Technology and Society",1,Bachelor's degree,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,1,0,0,0,0,0,0
2020,194824,"Science, Technology and Society",1,Master's degree,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020,194824,Natural Sciences,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Cognitive Science, General",1,Bachelor's degree,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1
2020,194824,"Cognitive Science, General",1,Master's degree,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,3
2020,194824,Human Computer Interaction,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Sustainability Studies,1,Bachelor's degree,3,0,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020,194824,Business Analytics,1,Bachelor's degree,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Multi-/Interdisciplinary Studies, Other",1,Bachelor's degree,18,9,9,1,0,1,1,1,0,1,0,1,2,1,1,0,0,0,9,5,4,2,1,1,0,0,0,2,1,1
2020,194824,"Multi-/Interdisciplinary Studies, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Philosophy,1,Bachelor's degree,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020,194824,Philosophy,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Astronomy,1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020,194824,"Chemistry, General",1,Bachelor's degree,9,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,3,2,0,2,0,0,0,1,1,0
2020,194824,"Chemistry, General",1,Master's degree,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2020,194824,"Geology/Earth Science, General",1,Bachelor's degree,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2020,194824,"Geology/Earth Science, General",1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,194824,Hydrology and Water Resources Science,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Hydrology and Water Resources Science,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Physics, General",1,Bachelor's degree,28,27,1,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,22,22,0,1,0,1,0,0,0,1,1,0
2020,194824,"Physics, General",1,Master's degree,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,1,1,0
2020,194824,"Physics, Other",1,Bachelor's degree,16,7,9,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,11,5,6,1,0,1,0,0,0,2,2,0
2020,194824,"Physical Sciences, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Physical Sciences, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Psychology, General",1,Bachelor's degree,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,1,0,1,1,0
2020,194824,"Psychology, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Social Sciences, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Social Sciences, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Economics, General",1,Bachelor's degree,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
2020,194824,"Economics, General",1,Master's degree,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
2020,194824,"Economics, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Social Sciences, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,"Visual and Performing Arts, General",1,Bachelor's degree,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
2020,194824,"Visual and Performing Arts, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Game and Interactive Media Design,1,Bachelor's degree,36,24,12,0,0,0,2,1,1,2,2,0,3,3,0,0,0,0,19,14,5,2,1,1,0,0,0,8,3,5
2020,194824,Music Theory and Composition,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Pre-Medicine/Pre-Medical Studies,1,Bachelor's degree,9,4,5,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0
2020,194824,"Business Administration and Management, General",1,Bachelor's degree,76,55,21,0,0,0,11,9,2,3,3,0,7,6,1,0,0,0,38,25,13,7,5,2,1,1,0,9,6,3
2020,194824,"Business Administration and Management, General",1,Master's degree,15,7,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,7,2,1,0,1,0,0,0,4,0,4
2020,194824,"Logistics, Materials, and Supply Chain Management",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Entrepreneurship/Entrepreneurial Studies,1,Master's degree,14,8,6,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,9,4,5,1,0,1,0,0,0,1,1,0
2020,194824,"Finance and Financial Management Services, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,Business Statistics,1,Master's degree,45,25,20,0,0,0,5,4,1,2,1,1,2,2,0,0,0,0,5,3,2,2,1,1,0,0,0,29,14,15
2020,194824,"Management Sciences and Quantitative Methods, Other",1,Master's degree,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,5
2020,194824,"Business, Management, Marketing, and Related Support Services, Other",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,194824,99,1,Bachelor's degree,1573,1069,504,1,0,1,176,116,60,49,37,12,154,104,50,1,0,1,851,576,275,108,68,40,21,13,8,212,155,57
2020,194824,99,1,Master's degree,390,240,150,0,0,0,28,16,12,11,7,4,19,14,5,0,0,0,143,94,49,17,7,10,4,4,0,168,98,70
2021,194824,Environmental Science,1,Bachelor's degree,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
2021,194824,Architecture,1,Bachelor's degree,56,20,36,0,0,0,9,2,7,2,0,2,10,5,5,0,0,0,27,9,18,2,1,1,1,1,0,5,2,3
2021,194824,Architecture,1,Master's degree,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
2021,194824,Architectural and Building Sciences/Technology,1,Bachelor's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021,194824,Architectural and Building Sciences/Technology,1,Master's degree,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,1,0,1,3,3,0
2021,194824,"Architecture and Related Services, Other",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,"Architecture and Related Services, Other",1,Master's degree,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
2021,194824,"Communication, General",1,Bachelor's degree,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1
2021,194824,Speech Communication and Rhetoric,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,Speech Communication and Rhetoric,1,Master's degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021,194824,Digital Communication and Media/Multimedia,1,Bachelor's degree,5,2,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2
2021,194824,Technical and Scientific Communication,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,"Computer and Information Sciences, General",1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,"Computer and Information Sciences, General",1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,Information Technology,1,Bachelor's degree,32,27,5,0,0,0,8,6,2,1,0,1,2,2,0,0,0,0,13,13,0,2,1,1,0,0,0,6,5,1
2021,194824,Information Technology,1,Master's degree,61,38,23,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,5,4,1,0,0,0,0,0,0,49,27,22
2021,194824,Computer Science,1,Bachelor's degree,262,225,37,1,1,0,68,59,9,11,10,1,18,15,3,0,0,0,97,86,11,10,9,1,3,3,0,54,42,12
2021,194824,Computer Science,1,Master's degree,26,23,3,0,0,0,3,2,1,0,0,0,2,2,0,0,0,0,9,9,0,1,1,0,1,1,0,10,8,2
2021,194824,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",1,Bachelor's degree,114,94,20,1,1,0,7,4,3,4,2,2,11,9,2,0,0,0,79,67,12,4,4,0,2,1,1,6,6,0
2021,194824,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",1,Master's degree,22,19,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,18,15,3,2,2,0,0,0,0,0,0,0
2021,194824,Bioengineering and Biomedical Engineering,1,Bachelor's degree,105,49,56,0,0,0,15,7,8,6,4,2,8,6,2,0,0,0,62,27,35,6,2,4,3,2,1,5,1,4
2021,194824,Bioengineering and Biomedical Engineering,1,Master's degree,20,13,7,0,0,0,4,3,1,0,0,0,4,3,1,1,0,1,11,7,4,0,0,0,0,0,0,0,0,0
2021,194824,Chemical Engineering,1,Bachelor's degree,74,37,37,0,0,0,9,3,6,1,0,1,5,3,2,0,0,0,47,24,23,5,2,3,2,1,1,5,4,1
2021,194824,Chemical Engineering,1,Master's degree,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,5,4,1
2021,194824,"Civil Engineering, General",1,Bachelor's degree,62,39,23,0,0,0,7,4,3,2,2,0,6,6,0,0,0,0,39,22,17,4,2,2,2,1,1,2,2,0
2021,194824,"Civil Engineering, General",1,Master's degree,19,12,7,0,0,0,2,1,1,2,2,0,1,1,0,0,0,0,12,6,6,1,1,0,1,1,0,0,0,0
2021,194824,Transportation and Highway Engineering,1,Master's degree,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1
2021,194824,Electrical and Electronics Engineering,1,Bachelor's degree,96,81,15,0,0,0,11,7,4,4,4,0,8,7,1,0,0,0,28,23,5,4,3,1,1,1,0,40,36,4
2021,194824,Electrical and Electronics Engineering,1,Master's degree,25,21,4,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,6,5,1,3,2,1,0,0,0,13,11,2
2021,194824,Engineering Physics/Applied Physics,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,Engineering Physics/Applied Physics,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,Engineering Science,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,Engineering Science,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,Environmental/Environmental Health Engineering,1,Bachelor's degree,12,7,5,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,7,3,4,0,0,0,0,0,0,2,2,0
2021,194824,Environmental/Environmental Health Engineering,1,Master's degree,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,1,0,0,0,0,0,0
2021,194824,Materials Engineering,1,Bachelor's degree,25,18,7,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,14,11,3,1,0,1,0,0,0,7,6,1
2021,194824,Materials Engineering,1,Master's degree,5,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,1,1,0
2021,194824,Mechanical Engineering,1,Bachelor's degree,239,184,55,0,0,0,27,14,13,9,7,2,19,17,2,0,0,0,119,91,28,16,13,3,6,5,1,43,37,6
2021,194824,Mechanical Engineering,1,Master's degree,38,25,13,0,0,0,2,1,1,1,1,0,4,3,1,0,0,0,19,11,8,1,0,1,0,0,0,11,9,2
2021,194824,Nuclear Engineering,1,Bachelor's degree,18,15,3,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,11,9,2,1,1,0,1,1,0,1,1,0
2021,194824,Nuclear Engineering,1,Master's degree,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021,194824,Systems Engineering,1,Master's degree,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0
2021,194824,Industrial Engineering,1,Bachelor's degree,54,31,23,0,0,0,8,4,4,3,3,0,9,4,5,0,0,0,26,17,9,2,2,0,1,0,1,5,1,4
2021,194824,Industrial Engineering,1,Master's degree,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2021,194824,Operations Research,1,Master's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,194824,Computer/Computer Systems Technology/Technician,1,Bachelor's degree,76,65,11,0,0,0,18,14,4,4,3,1,6,6,0,0,0,0,30,26,4,1,1,0,1,0,1,16,15,1
2021,194824,Computer/Computer Systems Technology/Technician,1,Master's degree,12,9,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,5,5,0
2021,194824,Pre-Law Studies,1,Bachelor's degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
